DatasetName,Method,Metric,Replicate,ClusterRep,ARI,Group,ObservationLevel,Figure6SummaryLevel,ResultStatus
Bhattacherjee,PCP,Subset vs labels,14,4,0.26477795125492,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,14,5,0.278765795859683,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,14,6,0.302134908530526,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,14,7,0.33860313153485,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,14,8,0.334028385329115,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,14,9,0.254349911986719,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,14,10,0.287725351701371,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,1,0.290672180748461,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,2,0.25277983184988,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,3,0.310558168965302,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,4,0.241278612409921,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,5,0.281053395691846,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,6,0.209558699185686,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,7,0.327284787788783,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,8,0.306162054873233,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,9,0.275477118419912,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,15,10,0.266350061970757,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,1,0.25428272584875,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,2,0.266956711939614,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,3,0.254502021897097,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,4,0.237648961616211,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,5,0.294547429303198,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,6,0.267881390810186,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,7,0.281117228584149,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,8,0.236830009019495,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,9,0.254370697830927,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,16,10,0.335065746369023,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,1,0.256077852897091,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,2,0.277537919717369,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,3,0.252764607007109,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,4,0.26781678660104,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,5,0.283252562737017,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,6,0.253113822208978,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,7,0.258634207581685,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,8,0.252968764714795,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,9,0.283935570825019,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,17,10,0.224155453753579,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,1,0.277262952558468,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,2,0.270661832129903,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,3,0.323049042823313,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,4,0.353074394334564,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,5,0.414793740487289,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,6,0.331908572105139,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,7,0.250455813815788,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,8,0.415268669058573,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,9,0.247162255677822,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,18,10,0.287009865186776,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,1,0.262894843036762,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,2,0.240551946142852,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,3,0.236945599554878,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,4,0.269742835808591,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,5,0.312849385428105,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,6,0.298526507760956,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,7,0.26968007410442,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,8,0.235522977953906,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,9,0.262476497820242,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,19,10,0.311198872124381,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,1,0.298035344735044,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,2,0.307645044658488,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,3,0.328247314889557,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,4,0.251846291893031,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,5,0.310489500208294,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,6,0.311574930095971,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,7,0.238166304384332,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,8,0.298845789286627,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
Bhattacherjee,PCP,Subset vs labels,20,9,0.284451220904834,Reference,clustering run,20 subset means; each mean averages 10 clustering runs,validated merged formal result; PCP XV corrected
